FID,Search_Center,tweet_id,tweet_datetime,tweet_keyword,text,user_name,user_id,to_user,to_user_id,in_reply_to_tweet_id,lang,location,geo,tweet_datetime_local,lng,lat,accuracy
55598,Dallas,279513703869739008,12/14/2012 9:10,Ford Escape,RT @kimorlando: RT @SheBuysCars: Take a peek inside the new @Ford Escape and a look at its fun technology  http://t.co/UHZlVgMv #TMOM,fredatours,35425418,,,278921381121519617,en, Nashville TN USA,,12/14/2012 3:10,-86.7833333,36.1666667,4
55819,Cleveland,279505520996524032,12/14/2012 8:38,Ford Fusion,I entered the Fusion Street Chic sweeps to win a 2013 Ford Fusion. See if it fits your style: http://t.co/ZBxvjrUp,Ohioman2010,190658929,,,,en,"Cleveland, Ohio",,12/14/2012 3:38,-81.6954088,41.4994954,4
55820,Cleveland,279505285884813312,12/14/2012 8:37,Ford Fusion,Ford Fusion Street Chic - home http://t.co/YIqx3TUP,Ohioman2010,190658929,,,,en,"Cleveland, Ohio",,12/14/2012 3:37,-81.6954088,41.4994954,4
55821,Cleveland,279509535834644480,12/14/2012 8:54,Ford Escape,"Visit the Ford Credit Escape Your Payments Event and you can play for your chance to instantly win a prize.
 http://t.co/WmF7Q49k",Ohioman2010,190658929,,,,en,"Cleveland, Ohio",,12/14/2012 3:54,-81.6954088,41.4994954,4
55822,Cleveland,279509464829280256,12/14/2012 8:53,Ford Escape,http://t.co/1soRbr9K Check it out! Visit the Ford Credit Escape Your Payments Event! Someone could drive away with a 2013 Escape!,Ohioman2010,190658929,,,,en,"Cleveland, Ohio",,12/14/2012 3:53,-81.6954088,41.4994954,4
55823,Cleveland,279508683623387138,12/14/2012 8:50,Ford Escape,Ford Credit Escape Your Payments Event https://t.co/LGurLL4z,Ohioman2010,190658929,,,,en,"Cleveland, Ohio",,12/14/2012 3:50,-81.6954088,41.4994954,4
55911,Austin,279581778283466752,12/14/2012 13:41,Ford Fusion,I entered the Fusion Street Chic sweeps to win a 2013 Ford Fusion. See if it fits your style: http://t.co/JwMV6tLU,kzarr,191034625,,,,en,"Austin, TX",,12/14/2012 7:41,-97.7430608,30.267153,4
56032,Washington_DC,279673780303970308,12/14/2012 19:46,Ford Fusion,"Honda Accord, Ford Fusion, Caddy ATS named 'Car of Year' finalists: DETROIT -- The Cadillac ATS, Ford Fusion and... http://t.co/tNXRtY5G",MDToyotaScion,334183130,,,,en,"Bowie, MD",,12/14/2012 14:46,-76.7791365,39.0067768,4
56033,Washington_DC,279673503001763840,12/14/2012 19:45,Ford Fusion,For more information about The Ford Fusion Street Chic Tour please visit http://t.co/KvGLB4fK.....Thank You!!!,DFSWDC,54257449,,,,en,"Washington, DC",,12/14/2012 14:45,-77.0363658,38.8951118,4
56034,Washington_DC,279673205759827969,12/14/2012 19:44,Ford Fusion,Please come out to support The Ford Fusion Street Chic Tour this weekend at Annapolis Mall Dec 14th-16th. Thank you!!!,DFSWDC,54257449,,,,en,"Washington, DC",,12/14/2012 14:44,-77.0363658,38.8951118,4
56035,Washington_DC,279606308439719936,12/14/2012 15:18,Ford Fusion,For more information on The Ford Fusion Street Chic Tour visit http://t.co/A34FOsRF......Thank you!!!,DFSWDC,54257449,,,,en,"Washington, DC",,12/14/2012 10:18,-77.0363658,38.8951118,4
56036,Washington_DC,279606123894558720,12/14/2012 15:17,Ford Fusion,Remember to come out to Annapolis Mall to support The Ford Fusion Street Chic Tour thie weekend......See you there!!!,DFSWDC,54257449,,,,en,"Washington, DC",,12/14/2012 10:17,-77.0363658,38.8951118,4
56840,New_York,279731464050974720,12/14/2012 23:35,Ford Fusion,I just lost my shit at the new Ford Fusion commercial. Its just a car flying off a cliff.,SPAGETTABOUTIT,36473088,,,,en,"Jersey, New",,12/14/2012 18:35,-2.13125,49.214439,1
56841,New_York,279613025999273984,12/14/2012 15:45,Ford Fusion,Look at what we got at hertz people 2013 #ford #fusion #nice http://t.co/N2mj652h,juju201bean,31517216,,,,en,"??T: 40.718364,-74.072714",,12/14/2012 10:45,34.81035,31.198032,6
56842,New_York,279605870705405952,12/14/2012 15:16,Ford Fusion,@cuautocoupon new ford fusion!!! Love that grill!!!,verbaldivarrhea,29552650,cuautocoupon,281159200,279602971707322368,en,"Long Island, NY",,12/14/2012 10:16,-73.1349605,40.7891424,0
56843,New_York,279601815950065664,12/14/2012 15:00,Ford Fusion,I entered the Fusion Street Chic sweeps to win a 2013 Ford Fusion. See if it fits your style: http://t.co/9kxUqvVD,gracepap,22070359,,,,en,"New York City, USA",,12/14/2012 10:00,0,0,0
56844,New_York,279585349834010624,12/14/2012 13:55,Ford Fusion,I entered the Fusion Street Chic sweeps to win a 2013 Ford Fusion. See if it fits your style: http://t.co/QUvJ0bPD,Suzanna60,82204985,,,,en,NY,,12/14/2012 8:55,-74.0059731,40.7143528,4
57462,Chicago,279669025200562176,12/14/2012 19:27,Ford Fusion,2013 #Fusion looking right (@ Al Piemonte Ford) http://t.co/MbKNnY8U,JayDeezy83,84779869,,,,en,"Logan Square-Chicago, IL",,12/14/2012 13:27,-87.7123355,41.9217382,4
57811,Los_Angeles,279687823219646465,12/14/2012 20:42,Ford Fusion,[VIDEO] UMeTime in a Ford Fusion Commercial  UMeTime Corp http://t.co/GPYeiDo0,UMeTimeSM,567510622,,,,en,"Santa Monica, CA",,12/14/2012 12:42,-118.4911912,34.0194543,4
57812,Los_Angeles,279636984169918464,12/14/2012 17:20,Ford Fusion,"Ford Motors Issues Recall Of Approximately 19,000 2013 Ford Fusion Vehicles To Repair Defective Headlights http://t.co/tdNbq0Zl #FordRecall",YSYLAW,487191558,,,,en,Los Angeles,,12/14/2012 9:20,-118.2436849,34.0522342,4
57813,Los_Angeles,279678938941382656,12/14/2012 20:07,Ford Escape,RT @FifteenMinsPR: MT @ford: 2013 #FordTrends include a return to nature: http://t.co/0GAE5GHi Did you know we've paired w/ @Zipcar to make your escape easier?,thebrandmagaz,204254675,,,,en,London,,12/14/2012 12:07,-0.1276831,51.5073346,4
57814,Los_Angeles,279678546996260864,12/14/2012 20:05,Ford Escape,RT @FifteenMinsPR: MT @ford: 2013 #FordTrends include a return to nature: http://t.co/0GAE5GHi Did you know we've paired w/ @Zipcar to make your escape easier?,SKSMediaBrasil,598384452,,,,en,"Rio de Janeiro, Brasil",,12/14/2012 12:05,-43.2095869,-22.9035393,4
57815,Los_Angeles,279675978761003009,12/14/2012 19:55,Ford Escape,RT @FifteenMinsPR: MT @ford: 2013 #FordTrends include a return to nature: http://t.co/0GAE5GHi Did you know we've paired w/ @Zipcar to make your escape easier?,SKSMediaUK,587398724,,,,en,London UK,,12/14/2012 11:55,0,0,0
57816,Los_Angeles,279674514823073792,12/14/2012 19:49,Ford Escape,RT @FifteenMinsPR: MT @ford: 2013 #FordTrends include a return to nature: http://t.co/0GAE5GHi Did you know we've paired w/ @Zipcar to make your escape easier?,SKSMediaHK,617951249,,,,en,,,12/14/2012 11:49,-69.6691186,-38.8233843,2
57817,Los_Angeles,279673407770075136,12/14/2012 19:45,Ford Escape,MT @ford: 2013 #FordTrends include a return to nature: http://t.co/0GAE5GHi Did you know we've paired w/ @Zipcar to make your escape easier?,FifteenMinsPR,200277450,,,,en,Los Angeles,,12/14/2012 11:45,-118.2436849,34.0522342,4
58101,San_Francisco,279737005871624192,12/14/2012 23:57,Ford Fusion,Oooow that 2013 ford fusion &gt&gt&gt&gt,cheetahcouture,73551062,,,,en,"San Francisco, Ca",,12/14/2012 15:57,-122.4194155,37.7749295,4
58102,San_Francisco,279736962464751616,12/14/2012 23:57,Ford Fusion,Congrats to the redesigned @Ford Fusion for earning the IIHS Top Safety Pick award,leakydotcom,216123808,,,,en,"san francisco, ca",,12/14/2012 15:57,-122.4194155,37.7749295,4
58103,San_Francisco,279589395215048704,12/14/2012 14:11,Ford Fusion,"More software issues with cars
http://t.co/GegWs8gR",XBOSoft,93834352,,,,en,"San Francisco, CA",,12/14/2012 6:11,-122.4194155,37.7749295,4
58104,San_Francisco,279589395215048704,12/14/2012 14:11,Ford Escape,"More software issues with cars
http://t.co/GegWs8gR",XBOSoft,93834352,,,,en,"San Francisco, CA",,12/14/2012 6:11,-122.4194155,37.7749295,4
58105,San_Francisco,279563497937973248,12/14/2012 12:28,Ford Escape,OEM Radiator for Ford Escape: Up for sale is a brand new OEM radiator for a 06 Escape or Mariner. http://t.co/dtN0NcMd,pyjemywow,361229216,,,,en,"San Francisco, CA",,12/14/2012 4:28,-122.4194155,37.7749295,4
58261,Philadelphia,279720931163766784,12/14/2012 22:54,Ford Escape,"RT @Loopy3447: Get loser in your neon blue ford escape the buckeyes suck!!!
#GoBlue",MVGoBlue3,783713642,,,,en,,,12/14/2012 17:54,-69.6691186,-38.8233843,2
58262,Philadelphia,279716210847920128,12/14/2012 22:35,Ford Escape,"RT @Loopy3447: Get loser in your neon blue ford escape the buckeyes suck!!!
#GoBlue",Nija_Williams,619552643,,,,en,I'm lost ,,12/14/2012 17:35,0,0,0
58263,Philadelphia,279715463334858753,12/14/2012 22:32,Ford Escape,"Get loser in your neon blue ford escape the buckeyes suck!!!
#GoBlue",Loopy3447,700123094,,,,en,Philly,,12/14/2012 17:32,-75.163789,39.952335,4
58264,Philadelphia,279671484325191680,12/14/2012 19:37,Ford Escape,Just added #72105 / 2009 FORD ESCAPE XLT http://t.co/NmcXZq2B http://t.co/doqSgZL1,ALSAUTOSALES,89703813,,,,en,"Trevose, Pennsylvania USA",,12/14/2012 14:37,-74.9813889,40.139167,4
58599,Dallas,279666139808804864,12/14/2012 19:16,Ford Fusion,Would you rather drive a Ford Taurus or a Ford Fusion?,WestwayFord,31143205,,,,en,"Irving, TX",,12/14/2012 13:16,-96.9488945,32.8140177,4
58600,Dallas,279660825373986816,12/14/2012 18:55,Ford Escape,RT @SweepsMama: Instantly #win iTunes gift cards! Ford Credit Escape Your Payment Event #Sweepstakes #US #Canada #Sweepstakes http://t.co/S2LLyAwf,adarst213,258837672,,,,en,"Franklin, WI",,12/14/2012 12:55,-86.8688899,35.9250637,4
58601,Dallas,279658959403634689,12/14/2012 18:47,Ford Escape,Instantly #win iTunes gift cards! Ford Credit Escape Your Payment Event #Sweepstakes #US #Canada #Sweepstakes http://t.co/S2LLyAwf,SweepsMama,34669212,,,,en,"Dallas, Texas",,12/14/2012 12:47,-96.8004511,32.7801399,4
58807,Houston,279734160799719424,12/14/2012 23:46,Ford Fusion,RT @jackbarnett317: #vlautomotivemarketing #cars  Greencastle PA 2013 Ford Fusion Lease | 2012 Ford Flex Deals Williamspor...: http://t.co/9CVznSdL via @youtube,CSMC_Cars,782223769,,,,en,"Doha, Qatar",,12/14/2012 17:46,51.522476,25.280282,4
58808,Houston,279734139945635842,12/14/2012 23:46,Ford Fusion,RT @jackbarnett317: #vlautomotivemarketing #cars  Greencastle PA 2013 Ford Fusion Lease | 2012 Ford Flex Deals Williamspor...: http://t.co/9v8yWD3W via @youtube,CSMC_Cars,782223769,,,,en,"Doha, Qatar",,12/14/2012 17:46,51.522476,25.280282,4
58809,Houston,279734137760399360,12/14/2012 23:46,Ford Fusion,RT @jackbarnett317: #vlautomotivemarketing #cars  Greencastle PA 2013 Ford Fusion Lease | 2012 Ford Flex Deals Williamspor...: http://t.co/hyJ9uDZq via @youtube,CSMC_Cars,782223769,,,,en,"Doha, Qatar",,12/14/2012 17:46,51.522476,25.280282,4
58810,Houston,279733512091873280,12/14/2012 23:44,Ford Fusion,#vlautomotivemarketing #cars  Greencastle PA 2013 Ford Fusion Lease | 2012 Ford Flex Deals Williamspor...: http://t.co/hyJ9uDZq via @youtube,jackbarnett317,236492736,,,,en,"Houston, TX",,12/14/2012 17:44,-95.3693896,29.7601927,4
58811,Houston,279733079965327360,12/14/2012 23:42,Ford Fusion,#vlautomotivemarketing #cars  Greencastle PA 2013 Ford Fusion Lease | 2012 Ford Flex Deals Williamspor...: http://t.co/9v8yWD3W via @youtube,jackbarnett317,236492736,,,,en,"Houston, TX",,12/14/2012 17:42,-95.3693896,29.7601927,4
58812,Houston,279732280883281920,12/14/2012 23:39,Ford Fusion,#vlautomotivemarketing #cars  Greencastle PA 2013 Ford Fusion Lease | 2012 Ford Flex Deals Williamspor...: http://t.co/9CVznSdL via @youtube,jackbarnett317,236492736,,,,en,"Houston, TX",,12/14/2012 17:39,-95.3693896,29.7601927,4
58813,Houston,279727491189448704,12/14/2012 23:20,Ford Fusion,#vlautomotivemarketing #cars  Winchester VA 2013 Ford Fiesta | 2012 Ford Fusion Dealer Shepherdstown WV: http://t.co/nzDfgtNP via @youtube,jackbarnett317,236492736,,,,en,"Houston, TX",,12/14/2012 17:20,-95.3693896,29.7601927,4
58814,Houston,279726591490289667,12/14/2012 23:16,Ford Fusion,#vlautomotivemarketing #cars  2013 Ford Fusion Lease Charles Town WV | 2012 Ford Flex Specials Greenca...: http://t.co/cS35bakB via @youtube,jackbarnett317,236492736,,,,en,"Houston, TX",,12/14/2012 17:16,-95.3693896,29.7601927,4
58815,Houston,279723902643630080,12/14/2012 23:05,Ford Fusion,#vlautomotivemarketing #cars  Shepherdstown WV 2013 Ford Fusion Lease | 2012 Ford Flex Lease Wincheste...: http://t.co/omADzRdS via @youtube,jackbarnett317,236492736,,,,en,"Houston, TX",,12/14/2012 17:05,0,0,0
58816,Houston,279723563051790337,12/14/2012 23:04,Ford Fusion,RT @jackbarnett317: #vlautomotivemarketing #cars 2013 Ford Fusion Lease Charles Town WV | 2012 Ford Flex Specials Greenca...: http://t.co/ietkJOZh via @youtube,CSMC_Cars,782223769,,,,en,"Doha, Qatar",,12/14/2012 17:04,51.522476,25.280282,4
58817,Houston,279723539748249600,12/14/2012 23:04,Ford Fusion,RT @jackbarnett317: #vlautomotivemarketing #cars  Shepherdstown WV 2013 Ford Fusion Lease | 2012 Ford Flex Lease Wincheste...: http://t.co/wsPtqyvf via @youtube,CSMC_Cars,782223769,,,,en,"Doha, Qatar",,12/14/2012 17:04,51.522476,25.280282,4
58818,Houston,279723530617225216,12/14/2012 23:04,Ford Fusion,RT @jackbarnett317: #vlautomotivemarketing #cars  2013 Ford Fusion Lease Charles Town WV | 2012 Ford Flex Specials Greenca...: http://t.co/LcaCgqud via @youtube,CSMC_Cars,782223769,,,,en,"Doha, Qatar",,12/14/2012 17:04,51.522476,25.280282,4
58819,Houston,279723406335819776,12/14/2012 23:03,Ford Fusion,#vlautomotivemarketing #cars  2013 Ford Fusion Lease Charles Town WV | 2012 Ford Flex Specials Greenca...: http://t.co/LcaCgqud via @youtube,jackbarnett317,236492736,,,,en,"Houston, TX",,12/14/2012 17:03,-95.3693896,29.7601927,4
58820,Houston,279723150483288064,12/14/2012 23:02,Ford Fusion,I liked a @YouTube video http://t.co/WRqSa1e6 Winchester VA 2013 Ford Fiesta | 2012 Ford Fusion Dealer Shepherdstown WV,VLAutoMarketing,143977199,,,,en,"Houston,Tx",,12/14/2012 17:02,-95.3693896,29.7601927,4
58821,Houston,279722920215998467,12/14/2012 23:01,Ford Fusion,#vlautomotivemarketing #cars  Shepherdstown WV 2013 Ford Fusion Lease | 2012 Ford Flex Lease Wincheste...: http://t.co/wsPtqyvf via @youtube,jackbarnett317,236492736,,,,en,"Houston, TX",,12/14/2012 17:01,-95.3693896,29.7601927,4
58822,Houston,279722415100153857,12/14/2012 22:59,Ford Fusion,#vlautomotivemarketing #cars 2013 Ford Fusion Lease Charles Town WV | 2012 Ford Flex Specials Greenca...: http://t.co/ietkJOZh via @youtube,jackbarnett317,236492736,,,,en,"Houston, TX",,12/14/2012 16:59,-95.3693896,29.7601927,4
58823,Houston,279718207210803201,12/14/2012 22:43,Ford Fusion,RT @jackbarnett317: #vlautomotivemarketing #cars Winchester VA 2013 Ford Fiesta | 2012 Ford Fusion Dealer Shepherdstown WV: http://t.co/zmZgjXLd via @youtube,CSMC_Cars,782223769,,,,en,"Doha, Qatar",,12/14/2012 16:43,51.522476,25.280282,4
58824,Houston,279717054356004864,12/14/2012 22:38,Ford Fusion,#vlautomotivemarketing #cars Winchester VA 2013 Ford Fiesta | 2012 Ford Fusion Dealer Shepherdstown WV: http://t.co/zmZgjXLd via @youtube,jackbarnett317,236492736,,,,en,"Houston, TX",,12/14/2012 16:38,-95.3693896,29.7601927,4
58825,Houston,279743900678250497,12/15/2012 0:25,Ford Escape,"RT @notjeanine: Visit the Ford Credit Escape Your Payments Event and you can play for your chance to instantly win a prize.
 http://t.co/LNqHbQT2",SweepsPursuit,457862944,,,,en,,,12/14/2012 18:25,-69.6691186,-38.8233843,2
58826,Houston,279743431725703168,12/15/2012 0:23,Ford Escape,"Visit the Ford Credit Escape Your Payments Event and you can play for your chance to instantly win a prize.
 http://t.co/LNqHbQT2",notjeanine,150144680,,,,en,"Houston, Tx",,12/14/2012 18:23,-95.3693896,29.7601927,4
59375,Seattle,279756865791983616,12/15/2012 1:16,Ford Fusion,I entered the Fusion Street Chic sweeps to win a 2013 Ford Fusion. See if it fits your style: http://t.co/L9dTfRye,jkebeans,27763797,,,,en,Seattle,,12/14/2012 17:16,-122.3320708,47.6062095,4
59376,Seattle,279683671483617280,12/14/2012 20:25,Ford Fusion,"Fords 2013 Fusion is Easy to Fix: Of the many great things to say about the new Ford Fusion, this boast from Fo... http://t.co/UBejTfxF",INFINITI_FAN,226345796,,,,en,"Seattle, WA",,12/14/2012 12:25,-122.3320708,47.6062095,4
59377,Seattle,279621212886417408,12/14/2012 16:17,Ford Fusion,Why do Ford's new hybrids ace the EPA fuel economy tests? http://t.co/mh84XwZC,soundfordrenton,116896465,,,,en,"Renton, WA",,12/14/2012 8:17,-122.2170661,47.4828776,4
59491,Portland,279718128752148480,12/14/2012 22:42,Ford Fusion,I entered the Fusion Street Chic sweeps to win a 2013 Ford Fusion. See if it fits your style: http://t.co/c0uv3bA9,josephboltz,36287783,,,,en,"Portland, OR",,12/14/2012 14:42,-122.6762071,45.5234515,4
59492,Portland,279694430427049985,12/14/2012 21:08,Ford Fusion,I entered the Fusion Street Chic sweeps to win a 2013 Ford Fusion. See if it fits your style: http://t.co/d02FJavb,bobisyellow,148902498,,,,en,Camas WA,,12/14/2012 13:08,-122.3995363,45.5870631,4
59878,Detroit,279716195136049153,12/14/2012 22:35,Ford Fusion,Unbelievable #Gas #Mileage in the stylish new #Hybrid! 2013 #Ford #Fusion Hybrid #Brochure: http://t.co/m2ZfUp2M,royobrienford,31225847,,,,en,"St. Clair Shores, MI",,12/14/2012 17:35,-82.9002778,42.4955556,4
59879,Detroit,279631843664470016,12/14/2012 17:00,Ford Fusion,The Ford Fusion has been named Best Redesigned Car of the Year by Kelley Blue Book!! http://t.co/yKPnRTKk,royobrienford,31225847,,,,en,"St. Clair Shores, MI",,12/14/2012 12:00,-82.9002778,42.4955556,4
59880,Detroit,279627251266510848,12/14/2012 16:41,Ford Fusion,2011 Ford Fusion!!! Available today! http://t.co/V5uTGWUk,weapproveevery1,975013446,,,,en,"Detroit, MI",,12/14/2012 11:41,-83.0457538,42.331427,4
59881,Detroit,279672611292733440,12/14/2012 19:42,Ford Escape,RT @Ford: 2013s #FordTrends include the return to nature: http://t.co/UmpToQFH Did you know weve paired w/ @Zipcar to make your escape easier?,GeneLattaFord,475189929,,,,en,"Hanover Pa, 17331",,12/14/2012 14:42,-76.9830358,39.8006553,4
59882,Detroit,279671382009331713,12/14/2012 19:37,Ford Escape,RT @Ford: 2013s #FordTrends include the return to nature: http://t.co/UmpToQFH Did you know weve paired w/ @Zipcar to make your escape easier?,InjectorKings,420418106,,,,en,Las Vegas Nevada,,12/14/2012 14:37,-115.172816,36.114646,4
59883,Detroit,279670362353061888,12/14/2012 19:33,Ford Escape,RT @Ford: 2013s #FordTrends include the return to nature: http://t.co/UmpToQFH Did you know weve paired w/ @Zipcar to make your escape easier?,BusinessFirst7,551069360,,,,en,London,,12/14/2012 14:33,-0.1276831,51.5073346,4
59884,Detroit,279669543104811008,12/14/2012 19:29,Ford Escape,RT @Ford: 2013s #FordTrends include the return to nature: http://t.co/UmpToQFH Did you know weve paired w/ @Zipcar to make your escape easier?,CDEWAdvertising,465519469,,,,en,London UK,,12/14/2012 14:29,0,0,0
59885,Detroit,279669393192009728,12/14/2012 19:29,Ford Escape,RT @Ford: 2013s #FordTrends include the return to nature: http://t.co/UmpToQFH Did you know weve paired w/ @Zipcar to make your escape easier?,ClerisyDatabase,327376076,,,,en,London,,12/14/2012 14:29,-0.1276831,51.5073346,4
59886,Detroit,279668553324580864,12/14/2012 19:25,Ford Escape,"Check out this 2009 #Ford #Escape Limited in pristine condition! Leather Seats, Sunroof, Ford #SYNC -- http://t.co/aVJdnIWr",northbros,121881757,,,,en,"Westland, MI",,12/14/2012 14:25,-83.400211,42.324204,4
